data,valor
2003-08-01,-1.6767949967511373
2003-09-01,4.5019769330734265
2003-10-01,-0.23802306692657682
2003-11-01,-1.2174309616634176
2003-12-01,-1.235303768680969
2004-01-01,2.397810266406767
2004-02-01,-0.19835201429499705
2004-03-01,1.9143855588044172
2004-04-01,-0.13938758934372864
2004-05-01,-1.6498274041585457
2004-06-01,0.8572096328784905
2004-07-01,-1.1950125893437278
2004-08-01,-1.1776283300844652
2004-09-01,1.7186435997400764
2004-10-01,-2.526773066926567
2004-11-01,2.637569038336585
2004-12-01,-0.8544704353476285
2005-01-01,-0.048023066926581315
2005-02-01,-0.10251868096165906
2005-03-01,1.1910522254710845
2005-04-01,1.6601957439896005
2005-05-01,-1.522744070825209
2005-06-01,0.9284596328784926
2005-07-01,-3.8470959226770542
2005-08-01,1.669455003248861
2005-09-01,-1.0196897335932484
2005-10-01,-1.639273066926579
2005-11-01,2.472152371669921
2005-12-01,0.699696231319035
2006-01-01,1.1678102664067556
2006-02-01,-1.5821020142949958
2006-03-01,0.8556355588044227
2006-04-01,-2.128137589343729
2006-05-01,4.115589262508118
2006-06-01,-2.7582070337881666
2006-07-01,-0.5941792560104027
2006-08-01,1.196955003248866
2006-09-01,-1.839689733593254
2006-10-01,0.6936435997400971
2006-11-01,1.0871523716699185
2006-12-01,-1.417803768680965
2007-01-01,2.055310266406768
2007-02-01,-2.469602014295004
2007-03-01,1.1852188921377493
2007-04-01,-0.618554256010384
2007-05-01,3.057672595841453
2007-06-01,-1.544457033788185
2007-07-01,-0.2137625893437285
2007-08-01,0.5852883365822115
2007-09-01,-2.837606400259929
2007-10-01,3.5298935997400855
2007-11-01,-1.5353476283300749
2007-12-01,-2.4369704353476154
2008-01-01,2.9757269330734175
2008-02-01,-0.8375186809616655
2008-03-01,-3.4797811078622383
2008-04-01,4.853112410656255
2008-05-01,-0.49899407082521763
2008-06-01,2.4026262995451746
2008-07-01,1.2308207439896046
2008-08-01,-2.0680449967511363
2008-09-01,2.5478102664067444
2008-10-01,-1.3401064002598906
2008-11-01,-5.419097628330098
2008-12-01,-3.720303768680953
2009-01-01,0.969060266406756
2009-02-01,0.0791479857050072
2009-03-01,2.829385558804413
2009-04-01,0.3139457439896107
2009-05-01,1.2814225958414465
2009-06-01,1.0909596328784954
2009-07-01,-0.17626258934372707
2009-08-01,-1.6592949967511477
2009-09-01,1.4357269330734357
2009-10-01,-0.410939733593253
2009-11-01,-1.5920142949967366
2009-12-01,0.23302956465235725
2010-01-01,-0.03218973359322863
2010-02-01,0.5978979857050005
2010-03-01,5.006885558804413
2010-04-01,-2.353137589343719
2010-05-01,-0.8964940708252094
2010-06-01,-0.6286237004548485
2010-07-01,-0.1800125893437432
2010-08-01,-0.6951283300844473
2010-09-01,0.9823935997400839
2010-10-01,-2.1734397335932356
2010-11-01,2.291319038336578
2010-12-01,-1.941137102014302
2011-01-01,-0.16427306692657595
2011-02-01,2.7987313190383483
2011-03-01,-1.5856144411955828
2011-04-01,-0.3660542560104121
2011-05-01,3.2947559291747894
2011-06-01,-1.1457070337881639
2011-07-01,-1.8279292560103952
2011-08-01,2.363621669915521
2011-09-01,-1.7430230669265572
2011-10-01,-2.193023066926575
2011-11-01,2.1429857050032424
2011-12-01,-1.1532204353476427
2012-01-01,-1.7571897335932283
2012-02-01,1.4903979857049943
2012-03-01,0.9602188921377497
2012-04-01,-1.8035542560103908
2012-05-01,4.536005929174793
2012-06-01,-1.8557070337881765
2012-07-01,-0.21501258934372025
2012-08-01,2.2052883365821834
2012-09-01,-4.920523066926581
2012-10-01,3.771143599740107
2012-11-01,-1.7303476283300863
2012-12-01,-3.276553768680956
2013-01-01,3.746976933073409
2013-02-01,-3.778768680961669
2013-03-01,1.5856355588044195
2013-04-01,6.273529077322943
2013-05-01,-2.9281607374918712
2013-06-01,-2.0407070337881708
2013-07-01,1.7241540773229307
2013-08-01,-0.7322116634177999
2013-09-01,-1.398856400259905
2013-10-01,2.81947693307342
2013-11-01,-1.680347628330098
2013-12-01,-0.29405376868094146
2014-01-01,1.4607269330734143
2014-02-01,0.7274813190383392
2014-03-01,-4.356864441195584
2014-04-01,3.620612410656273
2014-05-01,-0.18066073749189127
2014-06-01,-5.596957033788165
2014-07-01,4.014154077322939
2014-08-01,-1.0863783300844572
2014-09-01,3.6128102664067487
2014-10-01,-0.07510640025992332
2014-11-01,-1.9082642949967528
2014-12-01,2.527612897985707
2015-01-01,-2.1126064002598897
2015-02-01,-1.9150186809616696
2015-03-01,3.6902188921377554
2015-04-01,-1.3498042560104144
2015-05-01,-1.6810774041585341
2015-06-01,0.01137629954515651
2015-07-01,0.28915407732293374
2015-08-01,-1.5859616634177887
2015-09-01,1.3453102664067442
2015-10-01,0.9157269330734301
2015-11-01,-1.3649309616634269
2015-12-01,2.241779564652375
2016-01-01,-3.3171897335932403
2016-02-01,2.6133146523716735
2016-03-01,-0.2226977745289087
2016-04-01,1.1297790773229228
2016-05-01,-1.8523274041585465
2016-06-01,2.5205429662118233
2016-07-01,-3.5629292560103853
2016-08-01,1.527371669915526
2016-09-01,-0.8171897335932274
2016-10-01,-2.959273066926598
2016-11-01,1.9684023716699388
2016-12-01,2.4576128979856953
2017-01-01,-0.6759397335932462
2017-02-01,0.4412313190383248
2017-03-01,2.4168855588044362
2017-04-01,-3.4264709226770647
2017-05-01,2.155589262508119
2017-06-01,-0.8036237004548457
2017-07-01,-1.8375125893437154
2017-08-01,1.5723716699155064
2017-09-01,-1.7976064002598844
2017-10-01,-0.8542730669265941
