data,valor
2003-07-01,0.9883548515469921
2003-08-01,0.972325781792582
2003-09-01,1.0076021083296829
2003-10-01,1.009310840081455
2003-11-01,0.9924327050517188
2003-12-01,0.9774226244863432
2004-01-01,0.9915364793750813
2004-02-01,0.9907384170070849
2004-03-01,1.0265053167582492
2004-04-01,1.0173634429475251
2004-05-01,1.0012126933404122
2004-06-01,1.0079465453815726
2004-07-01,1.0064806936571424
2004-08-01,0.9958428651870135
2004-09-01,1.0054404909573176
2004-10-01,0.985596309683013
2004-11-01,1.0057697404637806
2004-12-01,0.9959004377020683
2005-01-01,0.9880283070995522
2005-02-01,0.9878430262071153
2005-03-01,1.0126228711317156
2005-04-01,1.021429582455523
2005-05-01,1.007116931576433
2005-06-01,1.014391031758666
2005-07-01,0.9883434733430234
2005-08-01,1.0029205385953928
2005-09-01,0.9888073209577345
2005-10-01,0.9772037414429696
2005-11-01,0.9957009537329995
2005-12-01,1.000362526134899
2006-01-01,1.0051231349666754
2006-02-01,0.9912707137483471
2006-03-01,1.009741743084417
2006-04-01,0.986204455536826
2006-05-01,1.0217555242461431
2006-06-01,0.9967393603104081
2006-07-01,0.9981103665136583
2006-08-01,1.0080756260929278
2006-09-01,0.9888717732535205
2006-10-01,0.9966864020687508
2006-11-01,1.0036738685328115
2006-12-01,0.9907713304041511
2007-01-01,1.0046318998822232
2007-02-01,0.9837772741667378
2007-03-01,1.0002948699811893
2007-04-01,0.9924358148332817
2007-05-01,1.017265598306898
2007-06-01,1.0038831293442594
2007-07-01,1.0057232781928604
2007-08-01,1.010256419578994
2007-09-01,0.9858345179015919
2007-10-01,1.0147143060576052
2007-11-01,1.0017018623505034
2007-12-01,0.9820939389092357
2008-01-01,1.004416099510213
2008-02-01,0.9979304603768531
2008-03-01,0.9730785689702954
2008-04-01,1.0095284370080895
2008-05-01,1.0053764172966138
2008-06-01,1.023708886004984
2008-07-01,1.0343704572886265
2008-08-01,1.0190592694284415
2008-09-01,1.0383982407115209
2008-10-01,1.0283010506395385
2008-11-01,0.985318960986717
2008-12-01,0.9551105573879853
2009-01-01,0.9593406095379605
2009-02-01,0.9601034749622458
2009-03-01,0.9876516839978096
2009-04-01,0.9882494986560254
2009-05-01,0.9982428436551684
2009-06-01,1.006392312514887
2009-07-01,1.0074270206373184
2009-08-01,0.9946683960656898
2009-09-01,1.0045090057448856
2009-10-01,1.0016297692320257
2009-11-01,0.9892135834645879
2009-12-01,0.9914202059229592
2010-01-01,0.990798934168759
2010-02-01,0.9959242654371939
2010-03-01,1.0298779763874002
2010-04-01,1.0147668234265192
2010-05-01,1.0079031749537464
2010-06-01,1.0030047578463253
2010-07-01,1.0011935390104518
2010-08-01,0.9963216650721731
2010-09-01,1.0041864825651914
2010-10-01,0.9881983812698949
2010-11-01,1.0053445625938118
2010-12-01,0.9924155381786368
2011-01-01,0.9924414534190801
2011-02-01,1.0133931885461926
2011-03-01,0.9959270900969396
2011-04-01,0.9960927753458834
2011-05-01,1.019391191878904
2011-06-01,1.011119785735576
2011-07-01,0.9966643039688662
2011-08-01,1.0130651102943768
2011-09-01,1.0026228540856068
2011-10-01,0.9865741697393086
2011-11-01,1.002664482144626
2011-12-01,0.9957348486835315
2012-01-01,0.9844978595405268
2012-02-01,0.9955084378592453
2012-03-01,0.9960953750588705
2012-04-01,0.9864839145753197
2012-05-01,1.018316744347456
2012-06-01,1.0051511164286164
2012-07-01,1.0016408117823594
2012-08-01,1.0167087845727472
2012-09-01,0.9847183735217632
2012-10-01,1.0097653046266193
2012-11-01,0.999346269756551
2012-12-01,0.9778839147055288
2013-01-01,1.0068325242932756
2013-02-01,0.9795745173607258
2013-03-01,0.9838704007520305
2013-04-01,1.030526251516467
2013-05-01,1.0102566177494479
2013-06-01,0.9962314222107099
2013-07-01,1.0049666400424715
2013-08-01,1.0002189913306174
2013-09-01,0.9932764470395189
2013-10-01,1.0108109894582624
2013-11-01,1.0014997548075064
2013-12-01,1.0012287677418974
2014-01-01,1.0146612795143846
2014-02-01,1.0195841213965435
2014-03-01,0.9808974335292205
2014-04-01,1.009304184398241
2014-05-01,1.00796914990534
2014-06-01,0.9694713091178803
2014-07-01,0.9945236840749974
2014-08-01,0.987535868616114
2014-09-01,1.0141780094651127
2014-10-01,1.0123827792966316
2014-11-01,1.0010886481820458
2014-12-01,1.0203336600975952
2015-01-01,1.0080442065759525
2015-02-01,0.9938298258949401
2015-03-01,1.0123995811467301
2015-04-01,1.0068275835533163
2015-05-01,0.9947361754868734
2015-06-01,0.9945744085868392
2015-07-01,0.9956859061466923
2015-08-01,0.984877623100149
2015-09-01,0.995181295591153
2015-10-01,1.0013710139998866
2015-11-01,0.9921485201170331
2015-12-01,1.0095202913485697
2016-01-01,0.9849542856652546
2016-02-01,1.0049284883334513
2016-03-01,0.999799574574129
2016-04-01,1.0097899553436283
2016-05-01,0.9957981098494411
2016-06-01,1.0143249457560721
2016-07-01,0.9884232044399012
2016-08-01,0.9996303819106308
2016-09-01,0.9937380694640668
2016-10-01,0.9720736684557746
2016-11-01,0.9865285258730386
2016-12-01,1.0055798101271207
2017-01-01,1.0006442491413188
2017-02-01,1.0041767425275359
2017-03-01,1.018660212445033
2017-04-01,0.9952050397926453
2017-05-01,1.011032687203424
2017-06-01,1.0047592501353146
2017-07-01,0.991461279947722
2017-08-01,1.0028403942810504
2017-09-01,0.9901838134425857
2017-10-01,0.983901645317368
2017-11-01,0.9936006576803266
2017-12-01,1.0117123988644876
2018-01-01,1.0156974385399953
2018-02-01,0.9946736041062525
